Transcript_ID	Gene_ID	Architecture	Collapsed_Arch	Subclass	Combined_Subclasses	Arch_Type	OG_orig_ID	OG_orig_Size	OG	OG_Size	Fusion_Flag	Merged_Flag	Pair_Flag	PutPair_Flag	Truncated_Flag	Pseudogene_Flag	NoEvidence_Flag	CorBound_Flag	CorTrans_Flag	Misassembly_Flag	Delete_Flag	Mod_Flag	Note_Flag	Accession_Name	Origin	Seed_Collection	Sequencing_Facility	Population	Albugo_Phenotype	Assembly_Quality	Expression	Relict_Flag	TE_In_Exons	TE_In_Introns	TEs_2kb_Downstream	TEs_2kb_Upstream	Outlier
7111|T439-R1	7111|G439	PF00635,PF00635,TIR	PF00635,TIR	TX	T(N,L)X	noncanonical	169	39	169.1	36	0	0	0	0	1	0	0	0	0	0	0	0	0	Edi-0	UK	MAGIC	TSL	admixed	GS	30.1482	59	0	0	1	0	0	0
7111|T445-R1	7111|G445	NB	NB	N	N	canonical	115	58	115.1	54	0	0	0	0	1	0	0	0	0	0	0	0	0	Edi-0	UK	MAGIC	TSL	admixed	GS	30.1482	9	0	0	0	0	0	0
7111|T448-R1	7111|G448	Coil,NB	Coil,NB	CN	CN	canonical	101	61	101.1	56	0	0	0	0	0	0	0	0	0	0	0	0	0	Edi-0	UK	MAGIC	TSL	admixed	GS	30.1482	100	0	0	0	0	0	0
7111|T453-R1	7111|G453	TIR,NB	TIR,NB	TN	TN	canonical	125	57	1338	1	0	0	0	0	1	0	0	0	0	0	0	0	0	Edi-0	UK	MAGIC	TSL	admixed	GS	30.1482	1	0	0	0	0	0	1
7111|T455-R1	7111|G455	TIR,NB,LRR	TIR,NB,LRR	TNL	TNL	canonical	184	33	184.5	9	0	0	0	0	0	0	0	0	0	0	0	0	0	Edi-0	UK	MAGIC	TSL	admixed	GS	30.1482	100	0	0	0	0	0	0
7111|T459-R1	7111|G459	TIR,NB,LRR	TIR,NB,LRR	TNL	TNL	canonical	28	66	28.1	59	0	0	0	0	0	0	0	0	0	0	0	0	0	Edi-0	UK	MAGIC	TSL	admixed	GS	30.1482	99	0	0	0	0	0	0
7111|T462.2-R1	7111|G462.2	TIR	TIR	T	T(L)	canonical	196	27	196.1	27	0	0	0	0	0	1	0	0	0	0	0	0	0	Edi-0	UK	MAGIC	TSL	admixed	GS	30.1482	0	0	0	0	0	0	0
7111|T467-R1	7111|G467	NB,LRR	NB,LRR	NL	NL	canonical	25	67	25.1	59	0	0	0	0	0	0	0	0	0	0	0	0	0	Edi-0	UK	MAGIC	TSL	admixed	GS	30.1482	91	0	0	0	0	1	0
7111|T470-R1	7111|G470	TIR	TIR	T	T(L)	canonical	98	61	98.1	56	0	0	0	0	0	0	0	0	0	0	0	0	0	Edi-0	UK	MAGIC	TSL	admixed	GS	30.1482	0	0	0	0	1	0	0
7111|T475-R1	7111|G475	TIR,NB,LRR	TIR,NB,LRR	TNL	TNL	canonical	60	64	60.1	56	0	0	0	0	0	0	0	0	0	0	0	0	0	Edi-0	UK	MAGIC	TSL	admixed	GS	30.1482	0	0	0	0	1	0	0
7111|T478-R1	7111|G478	Coil,NB,LRR	Coil,NB,LRR	CNL	CNL	canonical	7	115	7.8	6	0	0	0	0	0	0	0	0	0	0	0	0	0	Edi-0	UK	MAGIC	TSL	admixed	GS	30.1482	90	0	0	0	0	0	0
7111|T480-R1	7111|G480	NB,NB	NB	N	N	canonical	NA	0	1270	1	0	0	0	0	1	0	0	0	0	0	0	0	0	Edi-0	UK	MAGIC	TSL	admixed	GS	30.1482	3	0	0	0	0	0	0
7111|T481-R1	7111|G481	NB	NB	N	N	canonical	135	54	135.4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	Edi-0	UK	MAGIC	TSL	admixed	GS	30.1482	0	0	0	0	0	0	0
7111|T482-R1	7111|G482	NB	NB	N	N	canonical	135	54	135.4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	Edi-0	UK	MAGIC	TSL	admixed	GS	30.1482	0	0	0	0	0	0	0
7111|T483-R1	7111|G483	NB	NB	N	N	canonical	NA	0	1176	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Edi-0	UK	MAGIC	TSL	admixed	GS	30.1482	0	0	0	0	0	0	0
7111|T485-R1	7111|G485	NB,LRR	NB,LRR	NL	NL	canonical	225	19	225.1	16	0	0	0	0	0	0	0	0	0	0	0	0	0	Edi-0	UK	MAGIC	TSL	admixed	GS	30.1482	0	0	0	1	0	0	0
7111|T488-R1	7111|G488	TIR,NB,LRR	TIR,NB,LRR	TNL	TNL	canonical	69	63	981	1	0	0	0	0	1	0	0	0	0	0	0	0	0	Edi-0	UK	MAGIC	TSL	admixed	GS	30.1482	6	0	0	1	0	1	1
7111|T489-R1	7111|G489	TIR,NB,LRR	TIR,NB,LRR	TNL	TNL	canonical	229	17	229.1	16	0	0	0	0	0	0	0	0	0	0	0	0	0	Edi-0	UK	MAGIC	TSL	admixed	GS	30.1482	0	0	0	0	0	0	0
7111|T492-R1	7111|G492	TIR,NB,LRR	TIR,NB,LRR	TNL	TNL	canonical	163	41	163.4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	Edi-0	UK	MAGIC	TSL	admixed	GS	30.1482	10	0	0	0	0	0	0
7111|T496-R1	7111|G496	TIR,LRR	TIR,LRR	TL	T(L)	canonical	141	51	1049	1	0	0	0	0	1	0	0	0	0	0	0	0	0	Edi-0	UK	MAGIC	TSL	admixed	GS	30.1482	10	0	0	0	0	0	1
7111|T503-R1	7111|G503	TIR,NB,LRR	TIR,NB,LRR	TNL	TNL	canonical	NA	0	884	1	0	0	0	0	1	0	0	0	0	0	0	0	0	Edi-0	UK	MAGIC	TSL	admixed	GS	30.1482	6	0	0	0	1	0	0
7111|T507-R1	7111|G507	TIR,NB,LRR	TIR,NB,LRR	TNL	TNL	canonical	180	35	180.2	16	0	0	0	0	0	0	0	0	0	0	0	0	0	Edi-0	UK	MAGIC	TSL	admixed	GS	30.1482	13	0	0	0	0	1	0
7111|T508-R1	7111|G508	NB	NB	N	N	canonical	17	71	17.3	33	0	0	0	0	0	0	0	0	0	0	0	0	0	Edi-0	UK	MAGIC	TSL	admixed	GS	30.1482	47	0	0	0	0	0	0
7111|T510-R1	7111|G510	NB,LRR	NB,LRR	NL	NL	canonical	3	145	3.9	14	0	0	0	0	0	0	0	0	0	0	0	0	0	Edi-0	UK	MAGIC	TSL	admixed	GS	30.1482	97	0	0	0	1	0	0
7111|T512-R1	7111|G512	NB	NB	N	N	canonical	237	16	237.1	11	0	0	0	0	0	0	0	0	0	0	0	0	0	Edi-0	UK	MAGIC	TSL	admixed	GS	30.1482	0	0	0	0	1	1	0
7111|T513-R1	7111|G513	NB	NB	N	N	canonical	139	52	139.1	50	0	0	0	0	0	0	0	0	0	0	0	0	0	Edi-0	UK	MAGIC	TSL	admixed	GS	30.1482	66	0	0	0	0	0	0
7111|T516-R1	7111|G516	TIR,NB,LRR	TIR,NB,LRR	TNL	TNL	canonical	73	63	73.1	59	0	0	0	0	0	0	0	0	0	0	0	0	0	Edi-0	UK	MAGIC	TSL	admixed	GS	30.1482	100	0	0	1	0	0	0
7111|T517-R1	7111|G517	RPW8	RPW8	R	R(C)	canonical	129	55	129.1	52	0	0	0	0	0	0	0	0	0	0	0	0	0	Edi-0	UK	MAGIC	TSL	admixed	GS	30.1482	0	0	0	0	1	1	0
7111|T521-R1	7111|G521	TIR	TIR	T	T(L)	canonical	173	38	173.1	30	0	0	0	0	0	0	0	0	0	0	0	0	0	Edi-0	UK	MAGIC	TSL	admixed	GS	30.1482	0	0	0	0	0	0	0
7111|T530-R1	7111|G530	NB	NB	N	N	canonical	135	54	135.10	5	0	0	0	0	0	0	0	0	0	0	0	0	0	Edi-0	UK	MAGIC	TSL	admixed	GS	30.1482	30	0	1	0	1	0	0
7111|T531-R1	7111|G531	NB	NB	N	N	canonical	12	86	1402	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Edi-0	UK	MAGIC	TSL	admixed	GS	30.1482	17	0	0	0	1	0	1
7111|T533-R1	7111|G533	TIR,NB	TIR,NB	TN	TN	canonical	162	42	763	40	0	0	0	0	1	0	0	0	0	0	0	0	0	Edi-0	UK	MAGIC	TSL	admixed	GS	30.1482	44	0	0	0	0	1	0
7111|T534-R1	7111|G534	TIR,NB	TIR,NB	TN	TN	canonical	113	59	1709	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Edi-0	UK	MAGIC	TSL	admixed	GS	30.1482	0	0	0	0	0	1	1
7111|T541-R1	7111|G541	TIR	TIR	T	T(L)	canonical	248	12	248.1	11	0	0	0	0	0	0	0	0	0	0	0	0	0	Edi-0	UK	MAGIC	TSL	admixed	GS	30.1482	64	0	0	0	0	0	0
7111|T546-R1	7111|G546	Coil,NB,LRR	Coil,NB,LRR	CNL	CNL	canonical	210	23	210.1	22	0	0	0	0	0	0	0	0	0	0	0	0	0	Edi-0	UK	MAGIC	TSL	admixed	GS	30.1482	0	0	0	0	0	0	0
7111|T548-R1	7111|G548	TIR,NB,LRR	TIR,NB,LRR	TNL	TNL	canonical	184	33	184.7	4	0	0	0	0	1	0	0	0	0	0	0	0	0	Edi-0	UK	MAGIC	TSL	admixed	GS	30.1482	96	0	0	0	0	0	0
7111|T554-R1	7111|G554	NB,LRR	NB,LRR	NL	NL	canonical	78	62	1708	1	0	0	0	0	1	0	0	0	0	0	0	0	0	Edi-0	UK	MAGIC	TSL	admixed	GS	30.1482	0	0	0	0	0	0	1
7111|T561-R1	7111|G561	NB	NB	N	N	canonical	145	50	1667	1	0	1	0	0	1	0	0	0	0	0	0	0	0	Edi-0	UK	MAGIC	TSL	admixed	GS	30.1482	96	0	0	0	0	0	1
7111|T564-R1	7111|G564	TIR	TIR	T	T(L)	canonical	158	44	158.1	42	0	0	0	0	0	0	0	0	0	0	0	0	0	Edi-0	UK	MAGIC	TSL	admixed	GS	30.1482	0	0	0	0	1	0	0
7167|T031-R1	7167|G031	TIR,NB,LRR,LRR	TIR,NB,LRR	TNL	TNL	canonical	16	71	16.2	13	0	0	0	0	0	0	0	0	0	0	0	0	0	Hi-0	NED	MAGIC	TSL	ued	GS	30.6264	90	0	0	0	0	1	0
7167|T032-R1	7167|G032	TIR,NB,LRR,LRR	TIR,NB,LRR	TNL	TNL	canonical	4	130	4.11	10	0	0	0	0	0	0	0	0	0	0	0	0	0	Hi-0	NED	MAGIC	TSL	ued	GS	30.6264	96	0	0	0	0	0	0
7167|T035-R1	7167|G035	TIR,NB,LRR,LRR	TIR,NB,LRR	TNL	TNL	canonical	179	35	179.5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	Hi-0	NED	MAGIC	TSL	ued	GS	30.6264	90	0	0	0	0	0	0
7167|T036-R1	7167|G036	TIR	TIR	T	T(L)	canonical	266	9	266.1	9	0	0	0	0	0	0	0	0	0	0	0	0	0	Hi-0	NED	MAGIC	TSL	ued	GS	30.6264	1	0	0	0	0	0	0
7167|T037-R1	7167|G037	TIR,NB,LRR,TIR	TIR,NB,LRR	TNL	TNL	canonical	178	35	178.8	9	0	0	0	0	0	0	0	0	0	0	0	0	0	Hi-0	NED	MAGIC	TSL	ued	GS	30.6264	33	0	0	0	1	0	0
7167|T039-R1	7167|G039	TIR,NB,LRR,LRR,LRR	TIR,NB,LRR	TNL	TNL	canonical	4	130	4.16	19	0	0	0	0	0	0	0	0	0	0	0	0	0	Hi-0	NED	MAGIC	TSL	ued	GS	30.6264	95	0	0	1	0	1	0
7167|T042-R1	7167|G042	TIR,NB,LRR,LRR,LRR	TIR,NB,LRR	TNL	TNL	canonical	184	33	184.3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	Hi-0	NED	MAGIC	TSL	ued	GS	30.6264	84	0	0	1	0	0	0
7167|T043-R1	7167|G043	TIR,NB,LRR,TIR	TIR,NB,LRR	TNL	TNL	canonical	155	46	155.1	40	0	0	0	0	0	0	0	0	0	0	0	0	0	Hi-0	NED	MAGIC	TSL	ued	GS	30.6264	100	0	0	0	0	0	0
7167|T045-R1	7167|G045	TIR,NB,LRR	TIR,NB,LRR	TNL	TNL	canonical	100	61	100.1	57	0	0	0	0	0	0	0	0	0	0	0	0	0	Hi-0	NED	MAGIC	TSL	ued	GS	30.6264	100	0	0	0	0	0	0
7167|T049-R1	7167|G049	TIR,NB,LRR	TIR,NB,LRR	TNL	TNL	canonical	163	41	163.3	17	0	0	0	0	0	0	0	0	0	0	0	0	0	Hi-0	NED	MAGIC	TSL	ued	GS	30.6264	75	0	0	0	0	1	0
7167|T050-R1	7167|G050	TIR,NB,LRR,LRR	TIR,NB,LRR	TNL	TNL	canonical	315	4	771	4	0	0	0	0	0	0	0	0	0	0	0	0	0	Hi-0	NED	MAGIC	TSL	ued	GS	30.6264	94	0	0	0	0	0	0
7167|T054-R1	7167|G054	TIR,NB,LRR	TIR,NB,LRR	TNL	TNL	canonical	281	7	281.1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	Hi-0	NED	MAGIC	TSL	ued	GS	30.6264	93	0	0	0	0	0	0
7167|T058-R1	7167|G058	TIR,NB,LRR	TIR,NB,LRR	TNL	TNL	canonical	128	55	128.1	49	0	0	0	0	0	0	0	0	0	0	0	0	0	Hi-0	NED	MAGIC	TSL	ued	GS	30.6264	69	0	0	0	0	0	0
7167|T059-R1	7167|G059	TIR,NB,LRR	TIR,NB,LRR	TNL	TNL	canonical	142	50	142.1	45	0	0	0	0	0	0	0	0	0	0	0	0	0	Hi-0	NED	MAGIC	TSL	ued	GS	30.6264	11	0	0	1	0	0	0
7167|T060-R1	7167|G060	TIR,NB,LRR	TIR,NB,LRR	TNL	TNL	canonical	23	67	23.1	58	0	0	0	0	0	0	0	0	0	0	0	0	0	Hi-0	NED	MAGIC	TSL	ued	GS	30.6264	34	0	0	0	1	0	0
7167|T062-R1	7167|G062	TIR,NB,LRR	TIR,NB,LRR	TNL	TNL	canonical	183	34	183.1	31	0	0	0	0	0	0	0	0	0	0	0	0	0	Hi-0	NED	MAGIC	TSL	ued	GS	30.6264	41	0	0	0	0	0	0
7167|T063-R1	7167|G063	TIR,NB	TIR,NB	TN	TN	canonical	254	11	254.1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	Hi-0	NED	MAGIC	TSL	ued	GS	30.6264	0	0	0	0	0	1	0
7167|T066-R1	7167|G066	TIR,NB,LRR	TIR,NB,LRR	TNL	TNL	canonical	80	62	80.1	56	0	0	1	0	0	0	0	0	0	0	0	0	0	Hi-0	NED	MAGIC	TSL	ued	GS	30.6264	97	0	0	0	0	0	0
7167|T067-R1	7167|G067	NB,LRR,PF03106	NB,LRR,PF03106	NLX	N(L)X	noncanonical	94	61	94.1	55	0	0	1	0	0	0	0	0	0	0	0	0	0	Hi-0	NED	MAGIC	TSL	ued	GS	30.6264	97	0	0	1	0	0	0
7167|T069-R1	7167|G069	NB,LRR	NB,LRR	NL	NL	canonical	82	62	1739	1	0	0	1	0	0	0	0	0	0	0	0	0	0	Hi-0	NED	MAGIC	TSL	ued	GS	30.6264	4	0	0	0	0	1	1
7167|T070.1-R1	7167|G070.1	TIR	TIR	T	T(L)	canonical	144	50	144.1	48	0	0	0	0	0	0	0	0	0	0	0	0	0	Hi-0	NED	MAGIC	TSL	ued	GS	30.6264	1	0	0	0	1	1	0
7167|T070.2-R1	7167|G070.2	NB,LRR,LRR,TIR	NB,LRR,TIR	TNL	TNL	canonical	106	60	106.1	55	0	0	1	0	0	0	0	0	0	0	0	0	0	Hi-0	NED	MAGIC	TSL	ued	GS	30.6264	5	0	0	0	1	1	0
7167|T073-R1	7167|G073	Coil,NB,LRR	Coil,NB,LRR	CNL	CNL	canonical	187	32	187.1	24	0	0	0	0	0	0	0	0	0	0	0	0	0	Hi-0	NED	MAGIC	TSL	ued	GS	30.6264	76	0	0	0	0	0	0
7167|T074-R1	7167|G074	Coil,NB,LRR	Coil,NB,LRR	CNL	CNL	canonical	7	115	7.2	8	0	0	0	0	0	0	0	0	0	0	0	0	0	Hi-0	NED	MAGIC	TSL	ued	GS	30.6264	72	0	0	0	0	1	0
7167|T075-R1	7167|G075	Coil,NB,LRR	Coil,NB,LRR	CNL	CNL	canonical	7	115	7.17	11	0	0	0	0	0	0	0	0	0	0	0	0	0	Hi-0	NED	MAGIC	TSL	ued	GS	30.6264	78	0	0	0	1	0	0
7167|T082-R1	7167|G082	NB,LRR,TIR	NB,LRR,TIR	TNL	TNL	canonical	21	69	996	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Hi-0	NED	MAGIC	TSL	ued	GS	30.6264	0	0	0	1	1	0	1
7167|T083-R1	7167|G083	NB	NB	N	N	canonical	NA	0	1586	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Hi-0	NED	MAGIC	TSL	ued	GS	30.6264	0	0	0	1	1	1	0
7167|T084-R1	7167|G084	TIR,NB,LRR	TIR,NB,LRR	TNL	TNL	canonical	48	65	48.1	59	0	0	0	0	0	0	0	0	0	0	0	0	0	Hi-0	NED	MAGIC	TSL	ued	GS	30.6264	12	0	0	0	1	1	0
7167|T086-R1	7167|G086	TIR,NB,LRR	TIR,NB,LRR	TNL	TNL	canonical	30	66	30.1	61	0	0	0	0	0	0	0	0	0	0	0	0	0	Hi-0	NED	MAGIC	TSL	ued	GS	30.6264	98	0	0	0	0	0	0
7167|T087-R1	7167|G087	TIR,NB,LRR	TIR,NB,LRR	TNL	TNL	canonical	46	65	46.1	57	0	0	0	0	0	0	0	0	0	0	0	0	0	Hi-0	NED	MAGIC	TSL	ued	GS	30.6264	75	0	0	0	0	0	0
7167|T088-R1	7167|G088	TIR,NB	TIR,NB	TN	TN	canonical	172	39	172.1	36	0	0	0	0	0	0	0	0	0	0	0	0	0	Hi-0	NED	MAGIC	TSL	ued	GS	30.6264	0	0	0	0	0	0	0
7167|T091-R1	7167|G091	TIR,NB,LRR	TIR,NB,LRR	TNL	TNL	canonical	84	62	84.1	58	0	0	1	0	0	0	0	0	0	0	0	0	0	Hi-0	NED	MAGIC	TSL	ued	GS	30.6264	0	0	0	0	0	0	0
7167|T092-R1	7167|G092	TIR,NB,LRR	TIR,NB,LRR	TNL	TNL	canonical	78	62	78.1	57	0	0	1	0	0	0	0	0	0	0	0	0	0	Hi-0	NED	MAGIC	TSL	ued	GS	30.6264	0	0	0	0	0	0	0
7167|T095-R1	7167|G095	Coil,NB	Coil,NB	CN	CN	canonical	6	122	6.14	7	0	0	0	0	0	0	0	0	0	0	0	0	0	Hi-0	NED	MAGIC	TSL	ued	GS	30.6264	99	0	0	0	1	0	0
7167|T096-R1	7167|G096	Coil,NB	Coil,NB	CN	CN	canonical	6	122	6.6	16	0	0	0	0	0	0	0	0	0	0	0	0	0	Hi-0	NED	MAGIC	TSL	ued	GS	30.6264	99	0	0	0	0	0	0
7167|T098-R1	7167|G098	TIR,NB,LRR	TIR,NB,LRR	TNL	TNL	canonical	81	62	81.1	56	0	0	0	1	0	0	0	0	0	0	0	0	0	Hi-0	NED	MAGIC	TSL	ued	GS	30.6264	10	0	0	0	1	0	0
7167|T099-R1	7167|G099	TIR,NB	TIR,NB	TN	TN	canonical	67	63	67.1	60	0	0	0	1	0	0	0	0	0	0	0	0	0	Hi-0	NED	MAGIC	TSL	ued	GS	30.6264	1	0	0	0	0	0	0
7167|T101-R1	7167|G101	TIR,NB,LRR,LRR	TIR,NB,LRR	TNL	TNL	canonical	70	63	70.1	56	0	0	0	0	0	0	0	0	0	0	0	0	0	Hi-0	NED	MAGIC	TSL	ued	GS	30.6264	78	0	0	0	0	0	0
7167|T103-R1	7167|G103	TIR,LRR	TIR,LRR	TL	T(L)	canonical	71	63	71.1	56	0	0	0	0	0	0	0	0	0	0	0	0	0	Hi-0	NED	MAGIC	TSL	ued	GS	30.6264	2	0	0	0	0	0	0
7167|T104-R1	7167|G104	NB,LRR	NB,LRR	NL	NL	canonical	107	60	107.1	56	0	0	0	0	0	0	0	0	0	0	0	0	0	Hi-0	NED	MAGIC	TSL	ued	GS	30.6264	100	0	0	0	0	0	0
7167|T105-R1	7167|G105	TIR,NB,LRR	TIR,NB,LRR	TNL	TNL	canonical	79	62	79.1	58	0	0	0	0	1	0	0	0	0	0	0	0	0	Hi-0	NED	MAGIC	TSL	ued	GS	30.6264	98	0	0	0	0	0	0
7167|T107-R1	7167|G107	TIR,TIR,NB	TIR,NB	TN	TN	canonical	24	67	24.1	63	0	0	0	0	0	0	0	0	0	0	0	0	0	Hi-0	NED	MAGIC	TSL	ued	GS	30.6264	72	0	0	0	0	0	0
7167|T108-R1	7167|G108	TIR,TIR,NB	TIR,NB	TN	TN	canonical	164	41	164.1	37	0	0	0	0	0	0	0	0	0	0	0	0	0	Hi-0	NED	MAGIC	TSL	ued	GS	30.6264	48	0	0	0	0	0	0
7167|T111-R1	7167|G111	NB,LRR	NB,LRR	NL	NL	canonical	25	67	25.1	59	0	0	0	1	0	0	0	0	0	0	0	0	0	Hi-0	NED	MAGIC	TSL	ued	GS	30.6264	75	0	0	0	0	0	0
7167|T112.1-R1	7167|G112.1	Coil,NB,PF04548	Coil,NB,PF04548	CNX	C(N,L)X	noncanonical	49	65	49.1	59	0	0	0	1	0	0	0	0	0	0	0	0	0	Hi-0	NED	MAGIC	TSL	ued	GS	30.6264	71	0	0	0	0	0	0
7167|T112.2-R1	7167|G112.2	NB	NB	N	N	canonical	219	20	219.1	19	0	0	0	0	0	0	0	0	0	0	0	0	0	Hi-0	NED	MAGIC	TSL	ued	GS	30.6264	29	0	0	0	0	0	0
7167|T117-R1	7167|G117	NB,NB,NB	NB	N	N	canonical	115	58	115.1	54	0	0	0	0	0	0	0	0	0	0	0	0	0	Hi-0	NED	MAGIC	TSL	ued	GS	30.6264	5	0	0	0	0	0	0
7167|T121-R1	7167|G121	Coil,NB	Coil,NB	CN	CN	canonical	186	33	186.1	31	0	0	0	0	0	0	0	0	0	0	0	0	0	Hi-0	NED	MAGIC	TSL	ued	GS	30.6264	25	0	0	0	0	1	0
7167|T122.1-R1	7167|G122.1	TIR,NB,LRR	TIR,NB,LRR	TNL	TNL	canonical	64	63	64.1	59	0	0	0	0	0	0	0	0	0	0	0	0	0	Hi-0	NED	MAGIC	TSL	ued	GS	30.6264	17	0	0	0	1	0	0
7167|T122.2-R1	7167|G122.2	TIR	TIR	T	T(L)	canonical	118	58	118.1	50	0	0	0	0	0	0	0	0	0	0	0	0	0	Hi-0	NED	MAGIC	TSL	ued	GS	30.6264	1	0	0	0	1	1	0
7167|T122.3-R1	7167|G122.3	NB	NB	N	N	canonical	53	64	53.1	58	0	0	0	0	0	0	0	0	0	0	0	0	0	Hi-0	NED	MAGIC	TSL	ued	GS	30.6264	0	0	0	0	0	1	0
7167|T125-R1	7167|G125	TIR,NB,LRR	TIR,NB,LRR	TNL	TNL	canonical	140	51	140.1	46	0	0	0	0	0	0	0	0	0	0	0	0	0	Hi-0	NED	MAGIC	TSL	ued	GS	30.6264	53	0	0	0	1	1	0
7167|T127-R1	7167|G127	TIR,NB,LRR	TIR,NB,LRR	TNL	TNL	canonical	137	53	137.1	50	0	0	0	0	0	0	0	0	0	0	0	0	0	Hi-0	NED	MAGIC	TSL	ued	GS	30.6264	76	0	0	1	0	0	0
7167|T129.1-R1	7167|G129.1	TIR,NB,LRR	TIR,NB,LRR	TNL	TNL	canonical	42	66	42.1	62	0	0	0	0	0	0	0	0	0	0	0	0	0	Hi-0	NED	MAGIC	TSL	ued	GS	30.6264	99	0	0	0	1	0	0
7167|T129.2-R1	7167|G129.2	TIR,NB,LRR	TIR,NB,LRR	TNL	TNL	canonical	57	64	57.1	59	0	0	0	0	0	0	0	0	0	0	0	0	0	Hi-0	NED	MAGIC	TSL	ued	GS	30.6264	42	0	0	0	0	1	0
7167|T131-R1	7167|G131	NB,LRR,LRR	NB,LRR	NL	NL	canonical	16	71	16.3	15	0	0	0	0	0	0	0	0	0	0	0	0	0	Hi-0	NED	MAGIC	TSL	ued	GS	30.6264	88	0	0	0	0	0	0
7167|T133-R1	7167|G133	TIR,NB,LRR,LRR,LRR	TIR,NB,LRR	TNL	TNL	canonical	4	130	4.8	19	0	0	0	0	0	0	0	0	0	0	0	0	0	Hi-0	NED	MAGIC	TSL	ued	GS	30.6264	97	0	0	0	0	0	0
7167|T136-R1	7167|G136	TIR,NB,LRR	TIR,NB,LRR	TNL	TNL	canonical	90	61	90.1	55	0	0	0	0	0	0	0	0	0	0	0	0	0	Hi-0	NED	MAGIC	TSL	ued	GS	30.6264	93	0	0	0	0	0	0
7167|T137-R1	7167|G137	TIR,NB,LRR	TIR,NB,LRR	TNL	TNL	canonical	105	60	105.1	58	0	0	0	0	0	0	0	0	0	0	0	0	0	Hi-0	NED	MAGIC	TSL	ued	GS	30.6264	96	0	0	0	0	0	0
7167|T140-R1	7167|G140	TIR,NB,LRR	TIR,NB,LRR	TNL	TNL	canonical	138	52	138.1	47	0	0	0	0	0	0	0	0	0	0	0	0	0	Hi-0	NED	MAGIC	TSL	ued	GS	30.6264	21	0	0	0	0	0	0
7167|T141-R1	7167|G141	TIR,NB,LRR	TIR,NB,LRR	TNL	TNL	canonical	149	49	149.1	48	0	0	0	0	0	0	0	0	0	0	0	0	0	Hi-0	NED	MAGIC	TSL	ued	GS	30.6264	1	0	0	0	0	0	0
7167|T145-R1	7167|G145	TIR,NB,LRR	TIR,NB,LRR	TNL	TNL	canonical	251	12	251.1	9	0	0	0	0	0	0	0	0	0	0	0	0	0	Hi-0	NED	MAGIC	TSL	ued	GS	30.6264	0	0	1	1	1	1	0
7167|T146-R1	7167|G146	TIR,TIR	TIR	T	T(L)	canonical	19	70	19.1	61	0	0	0	0	0	0	0	0	0	0	0	0	0	Hi-0	NED	MAGIC	TSL	ued	GS	30.6264	8	0	0	0	1	1	0
7167|T148-R1	7167|G148	PF03634,PF02362,TIR,NB,PF00642,PF00642	PF03634,PF02362,TIR,NB,PF00642	TNX	T(N,L)X	noncanonical	205	24	205.1	23	0	0	0	1	0	0	0	0	0	0	0	0	0	Hi-0	NED	MAGIC	TSL	ued	GS	30.6264	38	0	0	0	0	1	0
7167|T150-R1	7167|G150	TIR,NB,LRR,LRR	TIR,NB,LRR	TNL	TNL	canonical	204	24	204.1	21	0	0	0	1	0	0	0	0	0	0	0	0	0	Hi-0	NED	MAGIC	TSL	ued	GS	30.6264	19	0	0	1	0	0	0
7167|T159-R1	7167|G159	NB	NB	N	N	canonical	22	67	22.1	60	0	0	0	1	0	0	0	0	0	0	0	0	0	Hi-0	NED	MAGIC	TSL	ued	GS	30.6264	51	0	0	0	0	0	0
7167|T162-R1	7167|G162	NB,LRR	NB,LRR	NL	NL	canonical	75	63	75.1	59	0	0	0	1	0	0	0	0	0	0	0	0	0	Hi-0	NED	MAGIC	TSL	ued	GS	30.6264	98	0	0	0	0	0	0
7167|T166-R1	7167|G166	NB,NB	NB	N	N	canonical	3	145	1408	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Hi-0	NED	MAGIC	TSL	ued	GS	30.6264	92	0	0	1	0	0	1
7167|T167-R1	7167|G167	Coil,NB	Coil,NB	CN	CN	canonical	NA	0	1169	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Hi-0	NED	MAGIC	TSL	ued	GS	30.6264	13	0	0	0	1	0	0
7167|T169-R1	7167|G169	NB,LRR	NB,LRR	NL	NL	canonical	3	145	3.12	4	0	0	0	0	0	0	0	0	0	0	0	0	0	Hi-0	NED	MAGIC	TSL	ued	GS	30.6264	97	0	0	0	0	1	0
7167|T171-R1	7167|G171	NB	NB	N	N	canonical	109	59	109.1	54	0	0	0	0	0	0	0	0	0	0	0	0	0	Hi-0	NED	MAGIC	TSL	ued	GS	30.6264	4	0	0	0	0	0	0
